Chromosome/scaffold name	Gene start (bp)	Gene stable ID version	Strand
21	27064492	ENSG00000227054.1	1
HG183_PATCH	62526397	ENSG00000263304.2	1
18	29249252	ENSG00000252379.1	-1
13	50937284	ENSG00000221198.2	-1
21	27135249	ENSG00000235514.1	-1
13	51095069	ENSG00000229323.1	-1
18	29265618	ENSG00000259985.1	1
18	29298856	ENSG00000200472.1	1
15	41056218	ENSG00000137880.4	1
18	29304161	ENSG00000265158.1	1
21	27306373	ENSG00000233783.3	1
18	29306006	ENSG00000263772.1	-1
13	51381992	ENSG00000237152.2	1
21	27315359	ENSG00000251972.1	-1
18	29424351	ENSG00000263924.1	1
13	51387124	ENSG00000200711.1	-1
21	27530409	ENSG00000224541.1	1
18	29462583	ENSG00000270518.1	1
18	29464821	ENSG00000270879.1	1
21	27543189	ENSG00000273492.1	1
18	29517496	ENSG00000222320.1	1
13	51450822	ENSG00000233672.2	-1
18	29522538	ENSG00000263823.1	1
21	27563026	ENSG00000206802.1	1
18	29542141	ENSG00000265273.1	1
21	27722099	ENSG00000229025.1	-1
18	29546923	ENSG00000266105.1	1
21	27750871	ENSG00000232692.1	1
18	29598792	ENSG00000263917.1	1
18	29640868	ENSG00000265063.1	-1
18	29655848	ENSG00000214917.3	-1
18	29671258	ENSG00000265008.1	-1
18	29674467	ENSG00000238982.1	1
HG183_PATCH	62555145	ENSG00000262917.2	-1
18	29702363	ENSG00000263393.1	-1
18	29756013	ENSG00000199373.1	-1
18	29775989	ENSG00000265279.1	-1
18	29825909	ENSG00000263904.1	-1
18	29843098	ENSG00000222395.1	-1
18	29867400	ENSG00000264982.1	1
18	29991471	ENSG00000215492.5	-1
18	30091626	ENSG00000260389.1	1
15	41060067	ENSG00000104129.5	-1
18	30106105	ENSG00000221621.1	1
18	13663346	ENSG00000177150.8	-1
18	30161491	ENSG00000263688.1	1
13	51568647	ENSG00000123201.10	-1
21	17102344	ENSG00000155313.11	1
21	27765954	ENSG00000197934.4	1
21	27832222	ENSG00000273115.1	-1
21	28261695	ENSG00000223563.1	1
21	28326280	ENSG00000266133.1	1
21	28515663	ENSG00000215326.3	-1
21	28731204	ENSG00000231236.2	-1
21	28733483	ENSG00000236332.1	1
13	51601883	ENSG00000222920.1	-1
13	51656984	ENSG00000226792.2	-1
13	51735859	ENSG00000214878.2	-1
13	51770017	ENSG00000271242.1	1
HG183_PATCH	62576980	ENSG00000263077.2	-1
13	51922703	ENSG00000266072.1	-1
13	51935701	ENSG00000269965.1	-1
13	51936795	ENSG00000270101.1	-1
18	44259081	ENSG00000101638.9	-1
13	52026503	ENSG00000236778.3	1
21	18811208	ENSG00000232560.2	1
HSCHR19LRC_COX2_CTG1	54785613	ENSG00000265146.1	1
HSCHR19LRC_COX2_CTG1	55043099	ENSG00000262931.1	-1
13	52028300	ENSG00000224892.2	1
13	52043886	ENSG00000243900.2	1
13	52070156	ENSG00000229906.1	-1
13	52126725	ENSG00000266611.1	1
HG183_PATCH	62584096	ENSG00000263046.2	1
13	52139548	ENSG00000252141.1	1
13	52160560	ENSG00000206920.1	-1
13	52168057	ENSG00000242893.2	-1
13	52172552	ENSG00000224451.2	1
13	52378433	ENSG00000231856.1	1
13	52482354	ENSG00000232872.2	-1
13	52540878	ENSG00000236044.1	1
HG183_PATCH	62385676	ENSG00000261138.1	-1
13	52741844	ENSG00000217576.7	-1
HG183_PATCH	62467518	ENSG00000239823.2	-1
HG183_PATCH	62502429	ENSG00000265031.1	-1
HG183_PATCH	62539910	ENSG00000266804.1	-1
HG183_PATCH	62568883	ENSG00000261387.1	1
HG183_PATCH	62578133	ENSG00000265387.1	-1
21	18884700	ENSG00000154639.14	1
HG183_PATCH	62578574	ENSG00000265492.1	-1
HG183_PATCH	62608135	ENSG00000263516.1	-1
13	52741844	ENSG00000243406.2	-1
18	13726659	ENSG00000101654.13	1
HG998_1_PATCH	139098179	ENSG00000261074.1	-1
18	44388353	ENSG00000078043.11	-1
13	52793479	ENSG00000272281.2	-1
15	49447853	ENSG00000156958.10	1
HG998_1_PATCH	139173226	ENSG00000260220.1	-1
HG998_1_PATCH	139141817	ENSG00000266342.1	-1
21	18965971	ENSG00000154640.10	-1
21	28739333	ENSG00000233300.1	-1
15	41052795	ENSG00000271236.1	1
21	28792699	ENSG00000217026.3	-1
21	28864437	ENSG00000219592.2	1
21	29011012	ENSG00000234052.1	1
15	41128006	ENSG00000261183.1	-1
15	41062159	ENSG00000188277.8	1
20	44165625	ENSG00000249139.1	-1
21	29094698	ENSG00000225298.1	1
15	41167511	ENSG00000264256.1	1
HG186_PATCH	50712672	ENSG00000260587.1	1
15	41199009	ENSG00000251161.2	1
21	29327240	ENSG00000234083.1	1
15	41240934	ENSG00000259405.1	-1
21	29385682	ENSG00000178457.3	1
15	41291472	ENSG00000259617.1	1
15	41303795	ENSG00000259463.1	1
21	29420733	ENSG00000232079.2	1
15	41309005	ENSG00000259521.1	1
HG186_PATCH	51422478	ENSG00000259880.1	1
15	41401076	ENSG00000259547.1	1
20	44179792	ENSG00000158901.7	-1
15	63334831	ENSG00000140416.15	1
15	41455360	ENSG00000157021.9	1
15	41484165	ENSG00000240847.2	-1
HG186_PATCH	51428699	ENSG00000259956.1	1
20	44236578	ENSG00000180205.3	-1
21	19161284	ENSG00000154642.6	-1
15	41576188	ENSG00000247556.2	1
HG243_PATCH	145202919	ENSG00000260383.1	1
18	30359002	ENSG00000243355.1	1
18	30413417	ENSG00000263765.1	1
18	30534039	ENSG00000263450.1	1
18	31132087	ENSG00000267642.1	-1
18	31581662	ENSG00000199204.1	-1
18	31802929	ENSG00000267746.1	1
18	32153951	ENSG00000267585.1	-1
18	32317759	ENSG00000268873.1	-1
18	32399910	ENSG00000221409.1	-1
18	32860831	ENSG00000268573.1	-1
18	32870246	ENSG00000257267.1	1
18	32963318	ENSG00000239683.1	-1
18	33023833	ENSG00000267583.1	-1
18	33175865	ENSG00000266965.1	1
18	33296334	ENSG00000267397.1	1
15	91073157	ENSG00000140577.11	1
18	33421723	ENSG00000267797.1	1
18	33484781	ENSG00000207797.1	-1
HG243_PATCH	145317005	ENSG00000261236.1	-1
18	33514051	ENSG00000265641.1	-1
15	41099284	ENSG00000166140.13	1
18	33531766	ENSG00000267627.1	-1
18	33759959	ENSG00000260552.1	-1
18	33853537	ENSG00000267404.1	1
18	33858698	ENSG00000267456.2	-1
20	54967427	ENSG00000101138.7	1
18	34222576	ENSG00000252078.1	-1
18	34481909	ENSG00000267039.1	-1
18	34814082	ENSG00000267651.1	-1
21	19273580	ENSG00000154645.9	1
HG186_PATCH	51433298	ENSG00000260623.1	-1
18	34823739	ENSG00000267707.1	1
18	34853669	ENSG00000267202.1	1
18	35237098	ENSG00000266530.1	1
18	35252652	ENSG00000243516.1	1
18	36235173	ENSG00000268566.1	-1
18	36596011	ENSG00000222704.1	-1
18	36613971	ENSG00000253038.1	1
13	52908430	ENSG00000271564.1	1
HG243_PATCH	145321463	ENSG00000260428.2	1
18	36786888	ENSG00000267374.1	-1
13	52974139	ENSG00000199605.1	1
13	53058296	ENSG00000235660.1	-1
20	44258165	ENSG00000180305.4	1
18	36914836	ENSG00000175886.9	-1
13	53063128	ENSG00000244471.1	1
15	41635278	ENSG00000259396.1	1
18	37256685	ENSG00000266148.1	1
15	41740940	ENSG00000200407.1	-1
15	22892005	ENSG00000068793.13	1
15	41849225	ENSG00000259838.1	1
18	37258484	ENSG00000212354.1	-1
18	37421138	ENSG00000267413.1	-1
20	44277202	ENSG00000180083.6	-1
13	53063128	ENSG00000198384.7	1
15	41901664	ENSG00000260926.2	-1
18	37646250	ENSG00000261715.1	1
15	41983783	ENSG00000207766.1	1
18	37723890	ENSG00000267664.1	-1
15	42010568	ENSG00000270702.1	-1
18	38052785	ENSG00000238333.1	1
15	42062954	ENSG00000260814.2	-1
15	42117297	ENSG00000250379.1	-1
20	44313292	ENSG00000182931.5	-1
GL000231.1	21878	ENSG00000265557.1	-1
18	39047395	ENSG00000267313.2	-1
21	19641433	ENSG00000154646.4	-1
15	42144111	ENSG00000200293.1	-1
15	42158693	ENSG00000264850.1	-1
15	78285747	ENSG00000259792.1	1
15	42184991	ENSG00000174171.4	1
20	44330655	ENSG00000168634.4	1
15	78330873	ENSG00000221476.1	1
15	78383514	ENSG00000199633.1	-1
18	39369127	ENSG00000267652.1	-1
15	42188137	ENSG00000272003.1	-1
18	39399018	ENSG00000225253.1	1
15	78433585	ENSG00000260988.1	1
15	42213615	ENSG00000259883.1	1
20	44350990	ENSG00000149651.3	1
18	39669276	ENSG00000267088.1	1
15	42264961	ENSG00000246740.2	1
15	78542844	ENSG00000259708.1	-1
15	42298330	ENSG00000257797.1	1
15	78573292	ENSG00000272418.1	-1
15	78582869	ENSG00000259562.2	-1
HG243_PATCH	145346494	ENSG00000261132.1	1
15	78585628	ENSG00000259322.1	1
15	78674915	ENSG00000259413.2	1
15	78772399	ENSG00000259474.1	-1
15	78881465	ENSG00000261762.1	-1
18	39739247	ENSG00000267586.2	1
15	78918237	ENSG00000259555.1	1
HG186_PATCH	51579011	ENSG00000261443.1	1
20	2639041	ENSG00000101365.16	-1
13	53191693	ENSG00000250299.1	1
15	78952986	ENSG00000261303.1	1
18	44497455	ENSG00000167216.12	1
20	44376583	ENSG00000124116.14	-1
13	53384179	ENSG00000211579.1	1
13	53394632	ENSG00000150276.8	1
13	53720674	ENSG00000237092.1	-1
13	53774116	ENSG00000225510.1	1
20	54987168	ENSG00000087589.12	1
13	53832212	ENSG00000241613.2	1
13	53941980	ENSG00000220990.1	-1
15	78953389	ENSG00000213307.4	-1
13	54389554	ENSG00000261517.1	1
15	79044449	ENSG00000238166.2	1
13	54689924	ENSG00000234787.3	-1
15	79155589	ENSG00000243711.1	-1
21	29488413	ENSG00000236532.1	-1
13	54690611	ENSG00000271652.1	1
15	79191182	ENSG00000252061.1	-1
15	42491768	ENSG00000207712.1	-1
15	79271231	ENSG00000177699.4	1
13	55014839	ENSG00000136149.6	-1
15	42500611	ENSG00000261002.1	1
21	22370633	ENSG00000154654.10	1
15	79406635	ENSG00000239022.1	1
13	55380002	ENSG00000266699.1	-1
21	29811667	ENSG00000232855.2	-1
15	42605885	ENSG00000260571.1	1
13	55748589	ENSG00000264387.1	1
13	56573334	ENSG00000228611.2	-1
13	56788507	ENSG00000228319.1	1
21	29911640	ENSG00000226935.2	1
13	57133758	ENSG00000238455.1	1
15	79484049	ENSG00000259234.1	-1
13	57459418	ENSG00000201665.1	-1
13	57747587	ENSG00000271140.1	1
21	30115530	ENSG00000251894.1	1
13	57778513	ENSG00000230009.1	1
21	30259602	ENSG00000215005.2	-1
15	41107650	ENSG00000166143.5	-1
13	57888873	ENSG00000234421.2	1
21	30274101	ENSG00000215317.2	-1
21	30369934	ENSG00000176054.6	-1
15	79502130	ENSG00000207695.1	1
15	42640301	ENSG00000258461.1	1
21	30396576	ENSG00000273254.1	-1
15	79528674	ENSG00000259419.2	1
13	57965305	ENSG00000225352.1	-1
21	30430394	ENSG00000231125.2	-1
13	58565484	ENSG00000202422.1	1
15	79631072	ENSG00000266543.1	1
13	58785831	ENSG00000232954.2	-1
21	30500022	ENSG00000232687.1	-1
15	79705700	ENSG00000261712.1	1
21	30511604	ENSG00000201984.1	-1
13	59101789	ENSG00000222733.1	-1
21	30552747	ENSG00000212479.1	-1
13	59102749	ENSG00000214335.3	1
15	79851598	ENSG00000259493.2	-1
21	30554348	ENSG00000224649.1	-1
HG243_PATCH	145371194	ENSG00000261698.1	-1
13	59325181	ENSG00000223717.1	-1
15	79960684	ENSG00000259208.2	-1
13	59584466	ENSG00000214281.3	1
15	49619159	ENSG00000166262.11	-1
13	59645596	ENSG00000232647.1	-1
21	30565801	ENSG00000215533.4	1
15	80035653	ENSG00000260674.2	1
13	59836814	ENSG00000271190.1	1
13	60054204	ENSG00000239003.1	1
15	80044031	ENSG00000213527.5	-1
13	60586885	ENSG00000227528.1	1
13	60608601	ENSG00000265745.1	-1
13	60718832	ENSG00000223815.1	1
18	13824154	ENSG00000176136.4	1
20	60880488	ENSG00000226332.2	-1
13	60761872	ENSG00000202151.1	-1
13	60788486	ENSG00000227336.1	-1
20	60907543	ENSG00000265329.1	-1
13	60848910	ENSG00000238213.1	1
13	61026838	ENSG00000212054.2	-1
20	60928051	ENSG00000228812.3	1
13	61187742	ENSG00000223076.1	1
13	61211022	ENSG00000236608.1	-1
9	34318405	ENSG00000229207.1	1
13	61259333	ENSG00000225249.1	1
18	13882043	ENSG00000185231.4	-1
9	34389941	ENSG00000207032.1	-1
20	61004604	ENSG00000233017.1	1
9	34478620	ENSG00000251697.1	1
13	61363694	ENSG00000206854.1	1
20	61052926	ENSG00000272050.1	1
9	34521525	ENSG00000230729.1	1
15	63413999	ENSG00000103642.7	1
13	61390831	ENSG00000253018.1	-1
20	61088965	ENSG00000260542.1	-1
13	61491176	ENSG00000227510.2	1
9	34546522	ENSG00000232983.2	-1
13	61773932	ENSG00000266663.1	-1
21	30594642	ENSG00000236056.1	1
13	62334417	ENSG00000212007.2	-1
13	62379283	ENSG00000234033.1	1
20	61141550	ENSG00000174403.11	-1
9	34568013	ENSG00000237159.1	1
21	30723955	ENSG00000248476.1	1
13	62501223	ENSG00000270856.1	-1
13	62578226	ENSG00000229578.1	-1
15	91260558	ENSG00000197299.6	1
21	30731323	ENSG00000273017.1	1
20	61151510	ENSG00000199017.1	1
13	62798230	ENSG00000230142.1	1
9	34661900	ENSG00000261215.1	-1
20	61162119	ENSG00000207764.1	1
9	34665662	ENSG00000230074.1	1
20	61169878	ENSG00000226094.1	1
13	62895438	ENSG00000227611.1	1
18	39850554	ENSG00000253040.1	1
18	41412124	ENSG00000202250.1	-1
13	62897790	ENSG00000229307.1	1
20	61172797	ENSG00000264490.2	1
18	41619436	ENSG00000267716.1	1
21	26957968	ENSG00000154719.9	-1
9	34832292	ENSG00000257198.2	-1
13	62902121	ENSG00000232105.1	1
18	41651548	ENSG00000202060.1	1
20	61265033	ENSG00000232121.1	-1
18	41900765	ENSG00000267573.1	-1
20	61265124	ENSG00000229882.1	1
HG243_PATCH	145387965	ENSG00000261678.1	-1
13	62980191	ENSG00000271465.1	-1
18	41903401	ENSG00000267337.1	-1
13	63246418	ENSG00000228669.1	-1
20	61294371	ENSG00000232803.1	-1
18	42256892	ENSG00000267414.1	-1
13	63757234	ENSG00000227564.1	-1
9	34889061	ENSG00000187791.7	-1
18	42550047	ENSG00000265957.1	-1
18	14057456	ENSG00000175322.7	-1
13	64241814	ENSG00000231061.1	-1
18	42710530	ENSG00000267101.1	-1
20	61326376	ENSG00000237687.2	-1
13	64316498	ENSG00000215430.2	1
20	61363918	ENSG00000223669.1	-1
13	64322132	ENSG00000237378.1	1
20	57570240	ENSG00000101160.9	-1
20	61405480	ENSG00000228705.1	-1
18	43003729	ENSG00000267097.1	-1
9	34917172	ENSG00000178723.7	1
13	64357934	ENSG00000202478.1	1
20	61431979	ENSG00000229873.1	-1
HG243_PATCH	145407122	ENSG00000261587.1	-1
20	55043647	ENSG00000022277.8	1
13	64385147	ENSG00000213232.2	-1
9	34922181	ENSG00000215199.3	-1
20	61476490	ENSG00000233838.4	1
9	35010700	ENSG00000233148.2	1
9	35049268	ENSG00000241568.2	1
13	64402973	ENSG00000219926.6	-1
18	43063310	ENSG00000266988.1	1
20	61503602	ENSG00000236527.1	-1
9	35096375	ENSG00000234181.1	1
21	30742340	ENSG00000232118.1	-1
9	35147407	ENSG00000215198.3	-1
13	64411166	ENSG00000215432.2	1
21	30742944	ENSG00000228817.3	1
18	43087167	ENSG00000267354.1	1
20	61640735	ENSG00000272259.1	1
13	64411428	ENSG00000272299.1	-1
15	80050891	ENSG00000259229.2	-1
18	43226118	ENSG00000266968.1	1
21	30761707	ENSG00000239171.1	-1
13	64549584	ENSG00000237849.1	-1
21	30868367	ENSG00000234293.1	1
15	80109691	ENSG00000252995.1	-1
18	43249332	ENSG00000267193.1	-1
15	41136216	ENSG00000166145.10	1
13	64560504	ENSG00000227674.1	-1
21	31029726	ENSG00000273464.1	1
15	80124808	ENSG00000259548.1	-1
20	61665569	ENSG00000125514.5	-1
15	80135889	ENSG00000261229.1	-1
18	43368495	ENSG00000267558.1	1
13	65532229	ENSG00000214269.3	-1
18	43569619	ENSG00000222179.1	-1
21	31120494	ENSG00000174680.5	1
15	80236840	ENSG00000259770.2	1
20	61669363	ENSG00000237119.1	1
18	43608272	ENSG00000267293.1	1
18	43656970	ENSG00000252034.1	-1
15	80276493	ENSG00000271364.1	1
13	65883987	ENSG00000214266.2	-1
18	43701581	ENSG00000251939.1	-1
20	61726845	ENSG00000231133.2	-1
18	44302938	ENSG00000240983.1	1
15	80282247	ENSG00000180725.4	1
9	35406752	ENSG00000179766.13	1
21	31462035	ENSG00000259981.1	1
15	80434400	ENSG00000251881.1	1
18	44336450	ENSG00000270112.2	1
21	31581469	ENSG00000227342.1	-1
13	66362064	ENSG00000236565.2	-1
20	61733483	ENSG00000225978.2	1
15	80458265	ENSG00000259967.1	1
13	66438305	ENSG00000221685.1	1
21	31635698	ENSG00000225267.1	-1
18	44383187	ENSG00000267167.1	-1
15	80487826	ENSG00000259417.2	-1
13	66440306	ENSG00000234767.1	1
20	61758847	ENSG00000260416.1	-1
18	44432595	ENSG00000267587.1	-1
13	66540462	ENSG00000263581.1	-1
20	61798149	ENSG00000231977.1	-1
13	66792382	ENSG00000263561.1	1
18	44603732	ENSG00000266957.1	-1
20	61809852	ENSG00000207598.1	1
13	66843129	ENSG00000235737.1	1
18	44632317	ENSG00000267724.1	1
20	2673524	ENSG00000088881.16	1
20	61870131	ENSG00000266463.1	1
15	80555410	ENSG00000259361.1	-1
13	66878003	ENSG00000234527.1	1
20	61918160	ENSG00000266104.1	1
13	67204847	ENSG00000238500.1	-1
20	61968691	ENSG00000222439.1	1
13	67399301	ENSG00000228842.2	1
20	61991340	ENSG00000203900.2	1
9	35449745	ENSG00000244213.1	1
13	67551564	ENSG00000225263.1	1
9	35507561	ENSG00000235619.1	1
13	67565018	ENSG00000233840.1	1
9	35592783	ENSG00000227852.1	1
20	62079404	ENSG00000226390.1	1
13	67840977	ENSG00000214263.2	-1
9	35608091	ENSG00000263892.1	1
15	42719789	ENSG00000201077.1	-1
20	62133640	ENSG00000230226.1	1
9	35642511	ENSG00000231393.1	1
13	67946519	ENSG00000230040.1	1
15	42824065	ENSG00000261684.1	-1
20	57594309	ENSG00000101162.3	1
9	35646267	ENSG00000227933.1	1
13	68364539	ENSG00000271287.1	1
20	62258580	ENSG00000232442.1	1
15	42859229	ENSG00000261822.1	-1
9	35657748	ENSG00000269900.2	-1
13	68406008	ENSG00000227969.1	-1
15	49715293	ENSG00000140285.5	1
13	68476487	ENSG00000231667.1	1
15	42864125	ENSG00000260490.2	1
9	35671773	ENSG00000243136.2	1
20	62376042	ENSG00000229299.2	1
9	35756709	ENSG00000228843.2	-1
13	68485219	ENSG00000226537.1	1
15	42873354	ENSG00000260282.1	-1
18	14507338	ENSG00000183206.12	-1
15	80726136	ENSG00000258010.2	-1
20	62439429	ENSG00000231208.4	1
9	35772160	ENSG00000227388.2	1
13	68863811	ENSG00000234765.1	-1
20	62540308	ENSG00000199805.1	1
15	43000890	ENSG00000239025.1	-1
20	62550834	ENSG00000216141.2	1
9	35811473	ENSG00000263448.1	-1
15	43031316	ENSG00000246283.2	1
15	80846950	ENSG00000259175.1	-1
13	68875737	ENSG00000229910.1	-1
20	62551085	ENSG00000216195.2	1
9	35859059	ENSG00000236083.1	-1
20	44420576	ENSG00000101457.8	1
20	62551365	ENSG00000215946.2	1
15	43093166	ENSG00000260799.1	-1
9	35874807	ENSG00000233659.1	-1
18	44542731	ENSG00000266996.2	-1
13	68905470	ENSG00000236433.1	-1
20	62572818	ENSG00000272045.1	-1
15	43231508	ENSG00000254793.1	-1
21	27011584	ENSG00000154721.10	1
9	35909480	ENSG00000235387.1	1
20	62573984	ENSG00000207554.1	-1
13	69208322	ENSG00000230405.1	1
15	43407897	ENSG00000205871.4	-1
20	10342736	ENSG00000211588.1	-1
9	35930009	ENSG00000231518.1	1
20	10366427	ENSG00000230750.1	1
13	69228704	ENSG00000229824.1	1
15	43423206	ENSG00000260928.2	1
HG243_PATCH	145409038	ENSG00000261042.1	1
20	62665697	ENSG00000196421.3	1
9	35943207	ENSG00000225639.1	-1
18	44663389	ENSG00000267800.1	1
20	57600522	ENSG00000124172.5	-1
18	44548658	ENSG00000234298.1	-1
13	69267938	ENSG00000243671.2	-1
20	10593509	ENSG00000235036.3	-1
15	43476277	ENSG00000261687.1	-1
18	44760813	ENSG00000201825.1	-1
13	69559190	ENSG00000232380.1	1
20	10625847	ENSG00000270408.1	-1
15	43539878	ENSG00000202211.1	1
9	35971341	ENSG00000213866.3	-1
18	44812096	ENSG00000267761.2	1
13	69675964	ENSG00000225501.1	-1
15	43560102	ENSG00000261679.2	-1
15	63418071	ENSG00000185088.8	-1
20	62688156	ENSG00000237371.1	1
13	69796478	ENSG00000237534.1	1
20	10653576	ENSG00000270792.1	1
15	43594294	ENSG00000260406.1	1
9	35991333	ENSG00000179443.5	-1
20	62921540	ENSG00000232852.1	-1
13	69885465	ENSG00000235221.1	1
15	43683633	ENSG00000243871.2	-1
18	44906867	ENSG00000266582.1	1
18	44554573	ENSG00000183791.4	-1
15	43894741	ENSG00000222398.1	1
13	69982348	ENSG00000224640.1	-1
15	43905880	ENSG00000238535.1	1
18	45027543	ENSG00000261307.1	1
9	36002993	ENSG00000273463.1	-1
20	10733738	ENSG00000224961.1	1
15	43929830	ENSG00000206991.1	-1
20	62921738	ENSG00000149656.4	1
9	36013181	ENSG00000228307.1	1
15	43941321	ENSG00000224677.1	1
13	70377072	ENSG00000207495.1	1
18	45156483	ENSG00000267156.1	1
20	10733926	ENSG00000234900.1	-1
15	80872370	ENSG00000270919.1	-1
13	70468233	ENSG00000232314.1	-1
18	45229546	ENSG00000267187.1	1
9	36021689	ENSG00000236110.1	1
20	10855981	ENSG00000232900.1	-1
15	80873444	ENSG00000266542.1	1
15	80956113	ENSG00000222139.1	1
18	45379604	ENSG00000267541.1	-1
9	36267780	ENSG00000222760.1	1
15	80985557	ENSG00000271983.1	-1
13	70681345	ENSG00000230223.2	1
20	10869230	ENSG00000217809.1	-1
18	45404666	ENSG00000269365.1	-1
9	36303496	ENSG00000215283.3	-1
15	81134319	ENSG00000208003.1	-1
18	44558943	ENSG00000206181.4	-1
20	10981952	ENSG00000270777.1	1
18	45696155	ENSG00000206944.1	-1
13	71033596	ENSG00000202433.1	1
21	31728833	ENSG00000250973.1	-1
9	36823536	ENSG00000266255.1	-1
18	45918962	ENSG00000253033.1	1
13	71497796	ENSG00000226554.1	1
15	81188531	ENSG00000259546.1	-1
21	31747612	ENSG00000265007.1	-1
9	116237	ENSG00000170122.4	-1
9	36856552	ENSG00000258885.1	1
18	46001858	ENSG00000200872.1	-1
20	11214818	ENSG00000230990.1	-1
13	71589273	ENSG00000226846.1	1
18	46004932	ENSG00000266984.1	1
21	31808784	ENSG00000233640.2	-1
9	36864251	ENSG00000264922.1	-1
15	81283145	ENSG00000260619.1	-1
18	46196971	ENSG00000266276.1	1
9	36893459	ENSG00000265368.1	-1
13	71870342	ENSG00000225801.1	1
21	31882625	ENSG00000237841.1	-1
15	43955852	ENSG00000249839.1	-1
15	81289758	ENSG00000265855.1	-1
20	11326031	ENSG00000235544.1	-1
9	37002694	ENSG00000250850.2	1
18	46199946	ENSG00000267762.1	-1
13	72249199	ENSG00000236534.1	1
21	31886931	ENSG00000235312.1	-1
15	81409976	ENSG00000259461.1	-1
9	37046832	ENSG00000125385.9	1
20	11589084	ENSG00000271397.1	-1
21	31898864	ENSG00000218125.1	-1
13	72278313	ENSG00000237816.1	1
15	81595556	ENSG00000271725.1	-1
21	31909597	ENSG00000236612.1	-1
20	11601699	ENSG00000237256.1	1
9	37073528	ENSG00000232920.1	-1
21	31964786	ENSG00000256818.1	1
9	37078810	ENSG00000260100.1	-1
13	72420113	ENSG00000233460.1	1
20	11665792	ENSG00000261411.1	-1
15	81616718	ENSG00000259343.1	1
20	11781111	ENSG00000228422.3	-1
21	32114098	ENSG00000236400.1	-1
13	72487842	ENSG00000232881.2	-1
21	32135000	ENSG00000238257.1	-1
20	11790813	ENSG00000256874.1	-1
21	32174560	ENSG00000233036.1	-1
13	72552226	ENSG00000200037.1	1
20	11799469	ENSG00000222281.1	-1
9	37079893	ENSG00000233137.2	1
21	32179250	ENSG00000227840.1	-1
13	73028040	ENSG00000212377.1	-1
20	11819003	ENSG00000271298.1	1
15	63481668	ENSG00000166128.8	1
13	73034270	ENSG00000227952.2	-1
21	32201357	ENSG00000184586.4	-1
20	11890052	ENSG00000236526.1	-1
13	73034657	ENSG00000251715.1	-1
21	32201362	ENSG00000256386.1	-1
20	12224543	ENSG00000235292.1	-1
13	73160818	ENSG00000199282.1	1
20	12286261	ENSG00000230437.1	-1
13	73277831	ENSG00000226617.1	1
21	32432919	ENSG00000228941.1	-1
9	94789780	ENSG00000237306.1	1
20	12360704	ENSG00000235698.1	1
13	73280155	ENSG00000206922.1	-1
20	44441215	ENSG00000175063.12	1
9	94871140	ENSG00000232179.1	1
20	12845850	ENSG00000233048.1	-1
9	37112545	ENSG00000233242.2	-1
13	73425226	ENSG00000220981.1	1
21	32824779	ENSG00000237325.3	1
9	94871295	ENSG00000228069.1	1
13	73455246	ENSG00000199381.1	-1
9	37160134	ENSG00000200502.1	1
21	32931558	ENSG00000237594.2	1
13	73610539	ENSG00000232041.1	1
20	12915525	ENSG00000269931.1	-1
9	37205109	ENSG00000228292.1	-1
21	32999440	ENSG00000230870.2	-1
9	37296020	ENSG00000216070.1	-1
20	55066548	ENSG00000124091.5	-1
20	12930986	ENSG00000234265.1	1
13	73674713	ENSG00000236972.1	-1
20	57608200	ENSG00000101166.11	-1
9	37322256	ENSG00000206784.1	1
9	94872450	ENSG00000238288.1	1
HG243_PATCH	145410334	ENSG00000261539.1	-1
9	37383175	ENSG00000224648.1	-1
